"id","dob","gender"
"ca.m.8870",1930-08-17,"male"
"ca.m.8871",1877-07-24,"male"
"ca.m.8878",1927-06-29,"male"
"ca.m.888",1926-06-03,"female"
"ca.m.8882",1871-03-04,"male"
"ca.m.8883",1879-10-21,"male"
"ca.m.8885",1935-12-12,"male"
"ca.m.8886",1949-02-13,"male"
"ca.m.8887",1875-06-01,"male"
"ca.m.8888",1873-08-12,"male"
"ca.m.8890",1942-08-02,"male"
"ca.m.8892",1922-12-05,"male"
"ca.m.8893",1935-05-31,"male"
"ca.m.8895",1888-12-15,"male"
"ca.m.8896",1959-01-12,"male"
"ca.m.89",1955-09-28,"male"
"ca.m.8904",1958-10-08,"male"
"ca.m.8909",1878-01-03,"male"
"ca.m.891",1918-11-15,"male"
"ca.m.8911",1869-12-10,"male"
"ca.m.8913",1942-05-20,"male"
"ca.m.8915",1981-12-23,"female"
"ca.m.8917",1887-01-28,"male"
"ca.m.8918",1970-07-30,"female"
"ca.m.8925",1908-05-23,"male"
"ca.m.8926",1874-04-18,"male"
"ca.m.8927",1934-07-22,"male"
"ca.m.893",1882-12-20,"male"
"ca.m.8936",1918-02-27,"male"
"ca.m.8938",1906-07-30,"male"
"ca.m.8939",1936-08-05,"male"
"ca.m.8941",1841-03-17,"male"
"ca.m.8943",1875-06-12,"male"
"ca.m.8947",1923-06-30,"male"
"ca.m.8948",1921-06-25,"male"
"ca.m.8950",1882-08-25,"male"
"ca.m.8951",1940-07-27,"male"
"ca.m.8954",1940-07-19,"male"
"ca.m.8957",1939-11-06,"female"
"ca.m.8958",1922-04-26,"female"
"ca.m.8959",1962-03-17,"male"
"ca.m.8960",1932-05-14,"male"
"ca.m.8965",1882-09-12,"male"
"ca.m.8966",1875-05-21,"male"
"ca.m.8970",1886-06-08,"male"
"ca.m.8971",NA,"female"
"ca.m.8975",1962-01-02,"male"
"ca.m.8977",1886-07-10,"male"
"ca.m.8978",1918-11-19,"male"
"ca.m.898",1867-05-06,"male"
"ca.m.8982",1841-08-01,"male"
"ca.m.8984",1937-01-12,"male"
"ca.m.8988",1930-12-31,"male"
"ca.m.8989",1885-06-09,"male"
"ca.m.899",1880-01-03,"male"
"ca.m.8991",1891-03-06,"male"
"ca.m.8992",1865-09-14,"male"
"ca.m.8997",NA,"female"
"ca.m.8998",1931-02-10,"male"
"ca.m.9",1957-08-15,"male"
"ca.m.90",1947-09-09,"male"
"ca.m.9000",1928-12-29,"male"
"ca.m.9002",1847-06-22,"male"
"ca.m.9004",1877-11-04,"male"
"ca.m.9006",1916-11-03,"male"
"ca.m.9007",1887-03-31,"male"
"ca.m.9008",1860-06-30,"male"
"ca.m.9009",1863-09-02,"male"
"ca.m.901",1920-06-18,"male"
"ca.m.9010",1875-02-19,"male"
"ca.m.9018",1876-11-06,"male"
"ca.m.9024",1901-11-08,"male"
"ca.m.9026",1929-06-07,"male"
"ca.m.9031",1946-10-16,"male"
"ca.m.9032",1883-04-11,"male"
"ca.m.9040",NA,"male"
"ca.m.9042",1980-02-14,"female"
"ca.m.9045",1891-09-09,"male"
"ca.m.9047",1876-06-22,"male"
"ca.m.9048",1944-04-01,"male"
"ca.m.9049",1920-09-21,"male"
"ca.m.9051",1918-10-21,"male"
"ca.m.9053",1916-04-12,"male"
"ca.m.9057",1845-04-16,"male"
"ca.m.9058",1854-07-09,"male"
"ca.m.9059",1911-04-22,"male"
"ca.m.9061",1925-05-19,"male"
"ca.m.9062",1944-01-15,"male"
"ca.m.9065",1847-03-08,"male"
"ca.m.907",1861-04-30,"male"
"ca.m.9072",1875-08-21,"male"
"ca.m.9074",1868-12-06,"male"
"ca.m.9082",1921-12-05,"male"
"ca.m.9083",1848-05-27,"male"
"ca.m.9084",1864-01-28,"male"
"ca.m.9085",1919-12-10,"male"
"ca.m.9087",1974-07-08,"male"
"ca.m.9089",1864-05-05,"male"
"ca.m.909",NA,"male"
"ca.m.9090",NA,"male"
"ca.m.9098",1887-03-01,"male"
"ca.m.91",NA,"male"
"ca.m.9103",1901-12-17,"male"
"ca.m.9109",1911-10-31,"male"
"ca.m.9116",1913-05-04,"male"
"ca.m.9117",1936-05-27,"male"
"ca.m.912",1954-11-14,"male"
"ca.m.9124",1936-01-01,"male"
"ca.m.9125",1857-10-07,"male"
"ca.m.9126",1947-01-08,"male"
"ca.m.9127",1888-03-24,"male"
"ca.m.9129",1849-08-04,"male"
"ca.m.9130",1978-03-26,"male"
"ca.m.9132",1955-01-12,"female"
"ca.m.9140",1864-01-01,"male"
"ca.m.9146",1870-07-20,"male"
"ca.m.9148",1903-04-02,"male"
"ca.m.915",1834-07-27,"male"
"ca.m.9152",1959-09-28,"male"
"ca.m.9155",1927-05-09,"male"
"ca.m.9159",1855-07-29,"male"
"ca.m.9161",1929-10-08,"male"
"ca.m.9164",1920-05-30,"male"
"ca.m.9166",1952-06-07,"female"
"ca.m.9167",1840-12-21,"male"
"ca.m.9170",1855-06-01,"male"
"ca.m.9172",1976-12-01,"male"
"ca.m.9173",1869-09-09,"male"
"ca.m.9176",1935-08-28,"male"
"ca.m.9177",1931-03-30,"male"
"ca.m.918",1952-07-31,"male"
"ca.m.9183",1968-10-20,"male"
"ca.m.9184",1859-01-26,"male"
"ca.m.9187",1954-06-09,"female"
"ca.m.9189",1921-04-15,"male"
"ca.m.919",1875-02-12,"male"
"ca.m.9191",1840-10-08,"male"
"ca.m.9193",1847-11-11,"male"
"ca.m.9196",1854-02-14,"male"
"ca.m.9197",1871-09-17,"male"
"ca.m.9199",1966-04-21,"male"
"ca.m.9204",1923-01-04,"male"
"ca.m.9205",1846-02-17,"male"
"ca.m.9206",1913-09-30,"male"
"ca.m.921",1948-10-03,"male"
"ca.m.9212",1877-05-03,"male"
"ca.m.9214",1877-12-26,"male"
"ca.m.9215",1941-07-12,"male"
"ca.m.9217",1882-08-07,"male"
"ca.m.9218",1844-02-23,"male"
"ca.m.9222",1909-04-30,"male"
"ca.m.9226",1864-05-11,"male"
"ca.m.9227",1973-12-28,"male"
"ca.m.923",1924-09-17,"male"
"ca.m.9231",1866-02-12,"male"
"ca.m.9239",1890-02-07,"male"
"ca.m.9240",1962-03-14,"male"
"ca.m.9242",1823-12-27,"male"
"ca.m.9243",1973-01-22,"male"
"ca.m.9244",1955-12-04,"female"
"ca.m.9245",1944-02-20,"male"
"ca.m.9247",1858-04-18,"male"
"ca.m.9248",1857-08-15,"male"
"ca.m.9249",1868-08-26,"male"
"ca.m.9250",1876-01-08,"male"
"ca.m.9253",1950-01-25,"male"
"ca.m.9255",1968-03-15,"female"
"ca.m.9258",1949-06-01,"male"
"ca.m.926",1852-12-15,"male"
"ca.m.9261",1836-11-29,"male"
"ca.m.9263",1960-05-23,"male"
"ca.m.9265",1968-08-02,"female"
"ca.m.9266",1925-08-06,"male"
"ca.m.9268",1927-11-24,"male"
"ca.m.9270",1875-09-06,"male"
"ca.m.9271",1958-12-26,"male"
"ca.m.9274",1870-01-01,"male"
"ca.m.9276",NA,"male"
"ca.m.9278",1872-07-25,"male"
"ca.m.9280",1888-03-21,"male"
"ca.m.9281",1971-10-13,"male"
"ca.m.9283",1903-07-22,"male"
"ca.m.9285",1967-01-01,"male"
"ca.m.9288",1919-11-26,"male"
"ca.m.9289",1961-01-01,"male"
"ca.m.9290",1932-09-23,"male"
"ca.m.9292",1914-03-20,"male"
"ca.m.9293",1838-03-25,"male"
"ca.m.9294",1907-12-02,"male"
"ca.m.9297",1924-10-20,"male"
"ca.m.9299",1878-02-21,"male"
"ca.m.93",1947-08-08,"male"
"ca.m.9300",1902-10-29,"male"
"ca.m.9303",1913-12-27,"male"
"ca.m.9307",1879-08-23,"male"
"ca.m.9309",1839-01-08,"male"
"ca.m.931",1854-08-10,"male"
"ca.m.9311",1856-08-03,"male"
"ca.m.9317",1924-05-26,"female"
"ca.m.9320",1856-09-24,"male"
"ca.m.9321",1858-09-11,"male"
"ca.m.933",1851-09-19,"male"
"ca.m.9336",1903-05-01,"male"
"ca.m.9341",1955-09-11,"male"
"ca.m.9342",1862-12-05,"male"
"ca.m.9344",1929-05-08,"male"
"ca.m.9345",1929-02-13,"male"
"ca.m.9346",1896-06-11,"male"
"ca.m.9347",1838-09-16,"male"
"ca.m.9349",1929-01-17,"male"
"ca.m.9354",1912-07-02,"male"
"ca.m.9361",1893-02-01,"male"
"ca.m.9362",1938-05-07,"female"
"ca.m.9365",1893-05-10,"male"
"ca.m.9366",1919-12-25,"male"
"ca.m.9367",1895-09-23,"male"
"ca.m.937",1933-11-16,"male"
"ca.m.9372",1899-05-22,"male"
"ca.m.9373",1875-03-08,"male"
"ca.m.9376",1905-06-25,"male"
"ca.m.9381",1818-09-12,"male"
"ca.m.9383",1859-09-14,"male"
"ca.m.9386",1939-04-13,"male"
"ca.m.939",1973-06-18,"male"
"ca.m.9390",1871-10-03,"male"
"ca.m.9395",1905-10-16,"female"
"ca.m.9398",1866-02-24,"female"
"ca.m.94",1947-07-22,"male"
"ca.m.9406",1840-01-01,"male"
"ca.m.941",1889-08-14,"male"
"ca.m.9411",1899-10-17,"male"
"ca.m.9413",1880-07-14,"male"
"ca.m.9416",1903-11-08,"male"
"ca.m.9417",1929-05-17,"male"
"ca.m.9418",1906-02-12,"male"
"ca.m.9419",1851-04-06,"male"
"ca.m.942",1919-04-06,"male"
"ca.m.9420",NA,"female"
"ca.m.9421",1859-07-30,"male"
"ca.m.9424",1826-09-07,"male"
"ca.m.9431",1947-10-24,"male"
"ca.m.9434",1895-04-15,"male"
"ca.m.9439",1881-08-09,"male"
"ca.m.9441",1921-12-25,"male"
"ca.m.9450",1850-05-30,"male"
"ca.m.9451",1890-09-25,"male"
"ca.m.9452",1888-01-06,"male"
"ca.m.9453",1849-02-10,"male"
"ca.m.946",1923-11-11,"male"
"ca.m.9462",1896-12-10,"male"
"ca.m.9470",1907-01-14,"male"
"ca.m.9472",1875-12-24,"male"
"ca.m.9475",1921-04-10,"male"
"ca.m.9476",1873-11-09,"male"
"ca.m.9477",1902-05-24,"male"
"ca.m.948",1838-01-01,"male"
"ca.m.9480",1886-05-17,"male"
"ca.m.9481",1930-10-23,"male"
"ca.m.9482",1941-04-24,"male"
"ca.m.9486",1893-03-30,"male"
"ca.m.9490",1858-03-23,"male"
"ca.m.95",1948-12-19,"male"
"ca.m.9501",1894-01-03,"male"
"ca.m.9502",NA,"male"
"ca.m.9503",1892-12-23,"male"
"ca.m.9505",1856-10-19,"male"
"ca.m.9506",1900-11-05,"male"
"ca.m.951",1932-10-21,"male"
"ca.m.9510",1890-03-28,"male"
"ca.m.9512",1895-07-23,"male"
"ca.m.9513",1838-09-01,"male"
"ca.m.9516",1909-08-04,"male"
"ca.m.9517",1871-12-02,"male"
"ca.m.9518",1858-08-03,"male"
"ca.m.9523",1916-03-24,"male"
"ca.m.9524",1895-02-13,"male"
"ca.m.9532",1933-11-10,"male"
"ca.m.9535",1851-05-02,"male"
"ca.m.9537",1857-03-13,"male"
"ca.m.9539",1886-01-15,"male"
"ca.m.9542",1856-02-15,"male"
"ca.m.9546",1867-08-28,"male"
"ca.m.955",1859-02-24,"male"
"ca.m.9554",1918-02-05,"male"
"ca.m.9557",1844-05-07,"male"
"ca.m.956",1935-01-03,"male"
"ca.m.9560",1905-06-23,"male"
"ca.m.9561",1901-12-01,"male"
"ca.m.9564",1891-11-26,"male"
"ca.m.9572",1915-02-17,"male"
"ca.m.9573",1908-01-09,"male"
"ca.m.9577",1926-05-06,"male"
"ca.m.958",1917-10-08,"male"
"ca.m.9582",1868-10-30,"male"
"ca.m.9587",1933-06-04,"male"
"ca.m.9588",1921-03-22,"male"
"ca.m.9592",1860-07-26,"male"
"ca.m.9594",1856-10-05,"male"
"ca.m.9595",1824-03-08,"male"
"ca.m.9596",1850-08-10,"male"
"ca.m.96",1949-06-22,"male"
"ca.m.960",1843-04-23,"male"
"ca.m.9601",1858-11-16,"male"
"ca.m.9603",1872-12-23,"male"
"ca.m.9607",1868-07-25,"male"
"ca.m.961",1914-01-28,"male"
"ca.m.9611",1926-02-02,"male"
"ca.m.9613",1915-06-24,"male"
"ca.m.962",1829-12-05,"male"
"ca.m.9625",1812-04-01,"male"
"ca.m.9627",1892-03-05,"male"
"ca.m.9628",1940-05-20,"male"
"ca.m.9631",1837-10-07,"male"
"ca.m.9632",1944-08-21,"male"
"ca.m.9634",1894-11-10,"male"
"ca.m.9636",1932-07-03,"male"
"ca.m.9638",1866-01-28,"male"
"ca.m.9639",1867-09-03,"male"
"ca.m.964",1857-07-16,"male"
"ca.m.9640",1889-08-13,"male"
"ca.m.9641",1869-12-31,"male"
"ca.m.9646",1905-08-31,"male"
"ca.m.9647",1846-01-15,"male"
"ca.m.9652",1922-03-25,"male"
"ca.m.9655",1902-04-16,"male"
"ca.m.9665",1888-02-26,"male"
"ca.m.9666",1899-05-29,"male"
"ca.m.9669",1835-12-04,"male"
"ca.m.9670",1852-03-30,"male"
"ca.m.9673",1907-11-27,"male"
"ca.m.9675",1857-01-03,"male"
"ca.m.9676",1900-11-15,"male"
"ca.m.9677",1910-10-01,"male"
"ca.m.9678",1873-04-10,"male"
"ca.m.9679",1950-01-22,"male"
"ca.m.9681",1933-01-01,"male"
"ca.m.9682",1937-09-17,"male"
"ca.m.9689",1921-02-20,"male"
"ca.m.9695",1907-10-20,"male"
"ca.m.9698",1943-02-03,"male"
"ca.m.9700",1876-02-26,"male"
"ca.m.9701",1840-03-24,"male"
"ca.m.9717",1855-04-29,"male"
"ca.m.9719",1893-03-24,"male"
"ca.m.9723",1842-07-24,"male"
"ca.m.9725",1927-11-27,"male"
"ca.m.9726",1856-11-21,"male"
"ca.m.9727",1933-03-31,"male"
"ca.m.9731",1839-03-07,"male"
"ca.m.9732",1847-11-07,"male"
"ca.m.9736",1861-02-06,"male"
"ca.m.9738",1954-04-05,"male"
"ca.m.9740",1877-08-15,"male"
"ca.m.9744",1924-04-11,"male"
"ca.m.9748",1878-01-27,"male"
"ca.m.9749",1866-11-13,"male"
"ca.m.9751",1938-04-30,"male"
"ca.m.9759",1952-06-19,"male"
"ca.m.9761",1882-02-01,"male"
"ca.m.9762",1876-01-27,"male"
"ca.m.9764",1938-12-02,"male"
"ca.m.9765",1889-10-15,"male"
"ca.m.9768",1909-04-09,"male"
"ca.m.9780",1872-11-28,"male"
"ca.m.9784",1923-11-17,"male"
"ca.m.9785",1885-05-16,"male"
"ca.m.9786",1929-05-14,"male"
"ca.m.9788",1920-06-08,"male"
"ca.m.979",1912-08-14,"male"
"ca.m.9791",1871-12-29,"male"
"ca.m.9792",1918-04-20,"male"
"ca.m.9798",1833-09-03,"male"
"ca.m.98",1945-09-17,"male"
"ca.m.980",1934-06-22,"male"
"ca.m.9802",1929-04-23,"male"
"ca.m.9803",1934-06-27,"male"
"ca.m.9810",1883-12-19,"male"
"ca.m.9814",1878-01-17,"male"
"ca.m.9815",1887-06-23,"male"
"ca.m.9821",1867-10-23,"male"
"ca.m.9823",1909-01-29,"male"
"ca.m.9829",1912-06-02,"male"
"ca.m.9830",1901-12-30,"male"
"ca.m.9832",1857-05-27,"male"
"ca.m.9833",1872-09-24,"male"
"ca.m.984",1842-10-01,"male"
"ca.m.9840",1909-03-07,"male"
"ca.m.9843",1862-08-14,"male"
"ca.m.9849",1932-03-24,"male"
"ca.m.9853",1933-11-28,"male"
"ca.m.9855",1878-06-22,"male"
"ca.m.9856",1937-07-21,"male"
"ca.m.9859",1838-02-06,"male"
"ca.m.986",1850-07-24,"male"
"ca.m.9860",1947-11-05,"male"
"ca.m.9863",1890-10-17,"male"
"ca.m.9865",1954-05-21,"male"
"ca.m.9868",1885-02-04,"female"
"ca.m.9870",1912-08-29,"male"
"ca.m.9871",1908-09-02,"male"
"ca.m.9876",1896-03-21,"male"
"ca.m.9877",1897-07-08,"male"
"ca.m.988",1837-01-22,"male"
"ca.m.9884",NA,"male"
"ca.m.9888",1919-08-21,"male"
"ca.m.9889",1929-06-14,"male"
"ca.m.989",1842-06-01,"male"
"ca.m.9890",1906-02-14,"male"
"ca.m.9893",1845-10-05,"male"
"ca.m.9895",1896-04-16,"male"
"ca.m.9898",1880-05-06,"male"
"ca.m.9899",1836-02-27,"male"
"ca.m.99",1939-05-11,"male"
"ca.m.9900",1931-04-06,"male"
"ca.m.9904",1920-09-26,"male"
"ca.m.9905",1854-01-05,"male"
"ca.m.9907",1913-06-24,"male"
"ca.m.9914",1868-04-01,"male"
"ca.m.9922",1887-10-15,"male"
"ca.m.9926",1924-11-01,"male"
"ca.m.9927",1930-03-29,"male"
"ca.m.9931",1936-08-12,"male"
"ca.m.9932",1878-01-11,"male"
"ca.m.9933",1879-10-07,"male"
"ca.m.9936",1912-09-02,"male"
"ca.m.9937",1876-03-12,"male"
"ca.m.9941",1946-02-12,"male"
"ca.m.9943",1835-01-01,"male"
"ca.m.9946",1928-08-11,"male"
"ca.m.9951",1911-06-06,"male"
"ca.m.9953",1918-03-07,"male"
"ca.m.9956",1874-12-03,"male"
"ca.m.9958",1860-02-15,"male"
"ca.m.9963",1876-04-07,"male"
"ca.m.9966",1934-07-12,"female"
"ca.m.9967",1899-03-08,"male"
"ca.m.9969",1855-04-06,"male"
"ca.m.997",1917-07-01,"male"
"ca.m.9974",1927-08-12,"male"
"ca.m.9975",1864-03-18,"male"
"ca.m.9976",1941-10-12,"female"
"ca.m.9977",1887-11-13,"male"
"ca.m.998",1940-05-20,"male"
"ca.m.9980",1896-09-28,"male"
"ca.m.9987",1847-03-12,"male"
"ca.m.9988",1869-01-22,"male"
"ca.m.9991",1840-11-05,"male"
"ca.m.9997",1950-10-26,"male"
"ca.m.9998",1926-02-20,"male"
"ca.m.9999",1926-02-11,"male"
